HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	27	SYSTEM	1054	0.479557889415276	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	28	SYSTEM	2046	0.912739829907289	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	29	SYSTEM	1200	-1.40605761625584	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	30	BAD_REF	2286	-1.38057632563866	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	31	SYSTEM	2141	-1.32961374440431	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-F.0	32	REF	2873	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	33	REF	2182	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	34	SYSTEM	2048	-0.819987932060764	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	35	SYSTEM	2331	0.428595308180921	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	36	REPEAT	714	-1.25316987255278	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958+online-A.0	37	SYSTEM	2134	0.454076598798098	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	38	REF	1824	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	39	SYSTEM	2921	-1.43153890687302	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	40	SYSTEM	2792	0.454076598798098	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920	41	SYSTEM	1481	-1.38057632563866	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	42	SYSTEM	714	-0.845469222677941	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	43	BAD_REF	2485	-1.40605761625584	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	44	SYSTEM	2438	-0.488731154037459	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	45	BAD_REF	1218	-1.43153890687302	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	46	REPEAT	2492	1.06562757361035	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	47	SYSTEM	873	-0.6671001883577	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	KIT.4951	48	REPEAT	1325	-1.10028212884971	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	49	SYSTEM	2492	1.06562757361035	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	50	BAD_REF	971	-1.43153890687302	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	51	SYSTEM	444	0.81081466743858	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	52	SYSTEM	2154	0.759852086204225	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723+online-A.0	53	SYSTEM	303	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	54	SYSTEM	2022	-1.30413245378713	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	55	SYSTEM	1928	0.989183701758821	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	56	BAD_REF	1617	-1.43153890687302	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	57	SYSTEM	1602	1.014664992376	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	58	SYSTEM	2110	-0.157474376014155	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	59	REPEAT	2047	0.581483051883985	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	60	BAD_REF	96	-1.40605761625584	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	61	SYSTEM	821	0.0463759489232626	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	62	SYSTEM	2407	0.734370795587048	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	KIT.4951	63	SYSTEM	953	1.014664992376	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920	64	SYSTEM	1577	0.428595308180921	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-F.0	65	SYSTEM	490	-1.20220729131842	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	66	SYSTEM	96	0.606964342501162	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	67	SYSTEM	2047	0.505039180032453	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	68	SYSTEM	1761	0.454076598798098	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	69	SYSTEM	2721	0.556001761266807	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	KIT.4951	70	BAD_REF	1435	-1.38057632563866	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	71	SYSTEM	2485	0.683408214352694	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	72	BAD_REF	807	-1.45702019749019	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-F.0	73	SYSTEM	2873	-1.20220729131842	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	74	SYSTEM	1381	0.122819820774794	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	75	BAD_REF	1101	-1.43153890687302	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	76	SYSTEM	1603	0.989183701758821	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	C-3MA.4958	77	SYSTEM	1617	0.428595308180921	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	78	REF	2438	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	79	SYSTEM	2286	-0.998356966381004	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920+online-A.0	80	SYSTEM	2403	1.04014628299318	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	81	SYSTEM	1112	0.861777248672934	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920	82	SYSTEM	2632	-0.157474376014155	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	SYSTRAN.4846	83	SYSTEM	2000	-0.870950513295118	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	84	SYSTEM	512	1.04014628299318	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	KIT.4951	85	SYSTEM	1774	-1.27865116316995	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	86	SYSTEM	2408	0.454076598798098	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920	87	SYSTEM	1425	-1.02383825699818	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	88	SYSTEM	2952	0.632445633118339	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	89	SYSTEM	2290	-1.25316987255278	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	90	BAD_REF	2407	-1.40605761625584	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	TALP-UPC.4830	91	SYSTEM	441	0.683408214352694	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-F.0	92	REF	490	1.09110886422753	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	uedin-nmt.4723	93	SYSTEM	807	-1.27865116316995	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-B.0	94	SYSTEM	1963	0.683408214352694	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	LIUM-NMT.4733	95	SYSTEM	1512	0.53052047064963	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	96	SYSTEM	2069	-1.30413245378713	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-G.0	97	SYSTEM	1218	-0.259399538482864	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	RWTH-nmt-ensemble.4920	98	SYSTEM	1752	-0.921913094529473	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0443	de	en	ad	2	online-A.0	99	SYSTEM	971	0.963702411141643	2622
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	0	SYSTEM	1481	-1.32532112458964	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	1	BAD_REF	1101	-1.7414939013663	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	2	SYSTEM	1425	-0.492975571036342	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	3	REF	2408	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	4	SYSTEM	1435	-0.984816125408748	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	5	SYSTEM	873	-0.909148347812993	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	6	REF	2438	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	7	REPEAT	2952	-0.417307793440587	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	8	REF	1112	0.90687831448512	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	9	REF	544	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	10	SYSTEM	2286	-0.228138349451201	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	11	SYSTEM	1602	0.263702204921205	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	12	REPEAT	714	-0.265972238249078	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	13	REPEAT	2022	-1.21181945819601	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	14	BAD_REF	1617	-2.30900223333446	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	15	SYSTEM	2792	0.982546092080875	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	16	SYSTEM	2154	0.112366649729696	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	17	SYSTEM	2069	-0.341640015844833	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	18	SYSTEM	2597	0.490705537708469	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	19	SYSTEM	2046	0.18803442732545	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	20	SYSTEM	2408	0.679874981697856	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	21	SYSTEM	971	0.944712203282998	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	22	REPEAT	2492	0.869044425687243	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	23	SYSTEM	2048	0.944712203282998	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	24	SYSTEM	2331	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	25	SYSTEM	2438	0.377203871314837	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	26	SYSTEM	1426	0.377203871314837	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	27	SYSTEM	1603	1.05821386967663	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	28	REPEAT	2047	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	29	SYSTEM	1824	-0.0389689054618137	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	30	SYSTEM	2407	0.679874981697856	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	31	BAD_REF	807	-2.11983278934507	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	32	REPEAT	2736	-0.455141682238465	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	33	SYSTEM	1218	0.604207204102101	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	34	REF	490	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	35	SYSTEM	1325	-0.644311126227852	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	36	SYSTEM	1963	-0.114636683057568	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	37	SYSTEM	858	-0.417307793440587	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	38	SYSTEM	2492	1.05821386967663	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	39	SYSTEM	1756	1.24738331366602	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	40	SYSTEM	1112	0.225868316123328	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920+online-A.0	41	SYSTEM	2403	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	42	REF	1054	1.32305109126177	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	43	BAD_REF	96	-2.19550056694082	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	44	SYSTEM	953	0.982546092080875	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	45	REPEAT	1325	-0.644311126227852	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	46	SYSTEM	490	-0.719978903823606	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	47	SYSTEM	938	0.112366649729696	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	48	SYSTEM	1381	0.301536093719083	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	49	SYSTEM	2022	-0.417307793440587	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	50	SYSTEM	2000	-0.719978903823606	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	51	SYSTEM	2952	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	52	SYSTEM	1774	-0.682145015025729	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	53	REF	2873	1.28521720246389	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	54	SYSTEM	2110	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	55	SYSTEM	1200	-1.09831779180238	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	56	REPEAT	2424	-0.492975571036342	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	57	SYSTEM	1101	-0.37947390464271	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	58	SYSTEM	714	0.112366649729696	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	59	SYSTEM	1054	1.09604775847451	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	60	SYSTEM	2047	0.225868316123328	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	61	BAD_REF	1218	-1.51449056857903	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	62	BAD_REF	2485	-1.7414939013663	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	63	SYSTEM	2873	-0.833480570217238	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	64	REF	2182	1.32305109126177	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	65	SYSTEM	441	1.13388164727238	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	66	SYSTEM	444	1.09604775847451	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	67	SYSTEM	2424	-0.114636683057568	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	68	SYSTEM	512	1.09604775847451	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	69	SYSTEM	2646	-1.4009889021854	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	70	REF	2000	1.32305109126177	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	71	SYSTEM	544	-1.09831779180238	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	72	BAD_REF	971	-1.0604839030045	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	73	SYSTEM	1577	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	74	SYSTEM	1617	-0.795646681419361	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	75	SYSTEM	96	-0.53080945983422	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	76	SYSTEM	1516	0.604207204102101	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	77	REPEAT	1928	1.13388164727238	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	78	SYSTEM	2632	0.150200538527573	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	79	BAD_REF	2286	-1.85499556775993	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	80	SYSTEM	2921	-2.08199890054719	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	81	SYSTEM	2721	0.33936998251696	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958+online-A.0	82	SYSTEM	2134	-0.37947390464271	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	83	SYSTEM	821	-0.417307793440587	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	84	SYSTEM	807	-1.4009889021854	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	85	BAD_REF	2407	-1.62799223497266	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-A.0	86	REPEAT	1603	1.02037998087875	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	RWTH-nmt-ensemble.4920	87	SYSTEM	1752	-0.53080945983422	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-G.0	88	SYSTEM	2141	-1.47665667978115	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	SYSTRAN.4846	89	REF	1824	1.32305109126177	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	90	SYSTEM	1512	0.415037760112715	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	91	SYSTEM	80	0.869044425687243	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	C-3MA.4958	92	SYSTEM	1928	0.982546092080875	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-B.0	93	SYSTEM	2485	0.452871648910592	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	TALP-UPC.4830	94	SYSTEM	2290	-0.228138349451201	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723+online-A.0	95	SYSTEM	303	1.20954942486814	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	KIT.4951	96	BAD_REF	1435	-1.62799223497266	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	uedin-nmt.4723	97	SYSTEM	1761	1.09604775847451	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	online-F.0	98	SYSTEM	2736	-0.152470571855446	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0770	de	en	ad	2	LIUM-NMT.4733	99	SYSTEM	2182	0.717708870495734	1755
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	TALP-UPC.4830	0	SYSTEM	2290	-1.05457430968536	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	online-B.0	1	SYSTEM	714	-1.05457430968536	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	SYSTRAN.4846	2	SYSTEM	1824	1.049581397837	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	LIUM-NMT.4733	3	BAD_REF	2286	-0.0559919400137305	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	online-F.0	4	REF	490	1.51320892661311	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	TALP-UPC.4830	5	REPEAT	2022	-1.09023796574506	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	online-F.0	6	SYSTEM	490	-0.626610436968946	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	online-B.0	7	SYSTEM	1963	0.728608493299691	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	C-3MA.4958+online-A.0	8	SYSTEM	2134	0.264980964523578	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	KIT.4951	9	SYSTEM	1435	-0.483955812730142	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	online-A.0	10	SYSTEM	1603	1.33489064631461	2324
3CKVGCS3PHA3ISR64PD1SBQWWCW0S9	E0691	de	en	ad	2	C-3MA.4958	11	REPEAT	1928	0.835599461478793	2324
