srclang,trglang,segmentId,system1Id,system2Id,system1rank,system2rank
eng,deu,1823,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1823,TALP-UPC.4830,online-G.0,1,1
eng,deu,1823,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1823,online-F.0,C-3MA.4958,1,1
eng,deu,1823,online-F.0,SYSTRAN.4846,1,1
eng,deu,1823,online-F.0,online-A.0,1,2
eng,deu,1823,online-F.0,online-B.0,1,1
eng,deu,1823,online-F.0,KIT.4951,1,1
eng,deu,1823,online-F.0,online-G.0,1,1
eng,deu,1823,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,online-F.0,uedin-nmt.4723,1,1
eng,deu,1823,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1823,C-3MA.4958,online-A.0,1,2
eng,deu,1823,C-3MA.4958,online-B.0,1,1
eng,deu,1823,C-3MA.4958,KIT.4951,1,1
eng,deu,1823,C-3MA.4958,online-G.0,1,1
eng,deu,1823,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1823,SYSTRAN.4846,online-A.0,1,2
eng,deu,1823,SYSTRAN.4846,online-B.0,1,1
eng,deu,1823,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1823,SYSTRAN.4846,online-G.0,1,1
eng,deu,1823,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1823,online-A.0,online-B.0,2,1
eng,deu,1823,online-A.0,KIT.4951,2,1
eng,deu,1823,online-A.0,online-G.0,2,1
eng,deu,1823,online-A.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1823,online-A.0,uedin-nmt.4723,2,1
eng,deu,1823,online-B.0,KIT.4951,1,1
eng,deu,1823,online-B.0,online-G.0,1,1
eng,deu,1823,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,online-B.0,uedin-nmt.4723,1,1
eng,deu,1823,KIT.4951,online-G.0,1,1
eng,deu,1823,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,KIT.4951,uedin-nmt.4723,1,1
eng,deu,1823,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1823,online-G.0,uedin-nmt.4723,1,1
eng,deu,1823,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1822,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1822,TALP-UPC.4830,online-A.0,1,1
eng,deu,1822,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1822,TALP-UPC.4830,online-G.0,1,1
eng,deu,1822,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,1822,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1822,SYSTRAN.4846,online-A.0,1,1
eng,deu,1822,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1822,SYSTRAN.4846,online-G.0,1,1
eng,deu,1822,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1822,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1822,online-A.0,KIT.4951,1,1
eng,deu,1822,online-A.0,online-G.0,1,1
eng,deu,1822,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1822,online-A.0,uedin-nmt.4723,1,1
eng,deu,1822,KIT.4951,online-G.0,1,1
eng,deu,1822,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1822,KIT.4951,uedin-nmt.4723,1,1
eng,deu,1822,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1822,online-G.0,uedin-nmt.4723,1,1
eng,deu,1822,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,2411,TALP-UPC.4830,online-F.0,2,1
eng,deu,2411,TALP-UPC.4830,online-A.0,1,1
eng,deu,2411,TALP-UPC.4830,online-B.0,2,1
eng,deu,2411,TALP-UPC.4830,online-G.0,1,1
eng,deu,2411,TALP-UPC.4830,uedin-nmt.4723,2,1
eng,deu,2411,online-F.0,online-A.0,1,2
eng,deu,2411,online-F.0,online-B.0,1,1
eng,deu,2411,online-F.0,online-G.0,1,2
eng,deu,2411,online-F.0,uedin-nmt.4723,1,1
eng,deu,2411,online-A.0,online-B.0,2,1
eng,deu,2411,online-A.0,online-G.0,2,1
eng,deu,2411,online-A.0,uedin-nmt.4723,2,1
eng,deu,2411,online-B.0,online-G.0,1,2
eng,deu,2411,online-B.0,uedin-nmt.4723,1,1
eng,deu,2411,online-G.0,uedin-nmt.4723,2,1
eng,deu,2146,TALP-UPC.4830,online-F.0,1,2
eng,deu,2146,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,2146,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2146,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2146,TALP-UPC.4830,KIT.4951,1,2
eng,deu,2146,TALP-UPC.4830,online-G.0,1,1
eng,deu,2146,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,2146,online-F.0,C-3MA.4958,1,1
eng,deu,2146,online-F.0,SYSTRAN.4846,2,1
eng,deu,2146,online-F.0,LIUM-NMT.4733,1,1
eng,deu,2146,online-F.0,KIT.4951,1,1
eng,deu,2146,online-F.0,online-G.0,2,1
eng,deu,2146,online-F.0,uedin-nmt.4723,2,1
eng,deu,2146,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,2146,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,2146,C-3MA.4958,KIT.4951,1,1
eng,deu,2146,C-3MA.4958,online-G.0,1,1
eng,deu,2146,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,2146,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2146,SYSTRAN.4846,KIT.4951,1,2
eng,deu,2146,SYSTRAN.4846,online-G.0,1,1
eng,deu,2146,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,2146,LIUM-NMT.4733,KIT.4951,1,2
eng,deu,2146,LIUM-NMT.4733,online-G.0,1,1
eng,deu,2146,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,2146,KIT.4951,online-G.0,2,1
eng,deu,2146,KIT.4951,uedin-nmt.4723,2,1
eng,deu,2146,online-G.0,uedin-nmt.4723,1,1
eng,deu,2145,TALP-UPC.4830,online-F.0,1,2
eng,deu,2145,TALP-UPC.4830,C-3MA.4958,1,2
eng,deu,2145,TALP-UPC.4830,SYSTRAN.4846,1,2
eng,deu,2145,TALP-UPC.4830,online-A.0,1,1
eng,deu,2145,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2145,TALP-UPC.4830,online-B.0,1,1
eng,deu,2145,TALP-UPC.4830,KIT.4951,1,1
eng,deu,2145,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,2145,online-F.0,C-3MA.4958,2,1
eng,deu,2145,online-F.0,SYSTRAN.4846,2,1
eng,deu,2145,online-F.0,online-A.0,2,1
eng,deu,2145,online-F.0,LIUM-NMT.4733,2,1
eng,deu,2145,online-F.0,online-B.0,2,1
eng,deu,2145,online-F.0,KIT.4951,2,1
eng,deu,2145,online-F.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,2145,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,2145,C-3MA.4958,online-A.0,2,1
eng,deu,2145,C-3MA.4958,LIUM-NMT.4733,2,1
eng,deu,2145,C-3MA.4958,online-B.0,2,1
eng,deu,2145,C-3MA.4958,KIT.4951,2,1
eng,deu,2145,C-3MA.4958,RWTH-nmt-ensemble.4920,2,1
eng,deu,2145,SYSTRAN.4846,online-A.0,2,1
eng,deu,2145,SYSTRAN.4846,LIUM-NMT.4733,2,1
eng,deu,2145,SYSTRAN.4846,online-B.0,2,1
eng,deu,2145,SYSTRAN.4846,KIT.4951,2,1
eng,deu,2145,SYSTRAN.4846,RWTH-nmt-ensemble.4920,2,1
eng,deu,2145,online-A.0,LIUM-NMT.4733,1,1
eng,deu,2145,online-A.0,online-B.0,1,1
eng,deu,2145,online-A.0,KIT.4951,1,1
eng,deu,2145,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2145,LIUM-NMT.4733,online-B.0,1,1
eng,deu,2145,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,2145,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,2145,online-B.0,KIT.4951,1,1
eng,deu,2145,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2145,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,2144,TALP-UPC.4830,online-F.0,1,1
eng,deu,2144,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2144,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2144,TALP-UPC.4830,online-B.0,1,1
eng,deu,2144,TALP-UPC.4830,online-G.0,1,1
eng,deu,2144,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,2144,online-F.0,SYSTRAN.4846,1,1
eng,deu,2144,online-F.0,LIUM-NMT.4733,1,1
eng,deu,2144,online-F.0,online-B.0,1,1
eng,deu,2144,online-F.0,online-G.0,1,1
eng,deu,2144,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2144,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2144,SYSTRAN.4846,online-B.0,1,1
eng,deu,2144,SYSTRAN.4846,online-G.0,1,1
eng,deu,2144,SYSTRAN.4846,RWTH-nmt-ensemble.4920,2,1
eng,deu,2144,LIUM-NMT.4733,online-B.0,1,1
eng,deu,2144,LIUM-NMT.4733,online-G.0,1,1
eng,deu,2144,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,2144,online-B.0,online-G.0,1,1
eng,deu,2144,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2144,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,2143,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2143,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2143,TALP-UPC.4830,online-B.0,1,1
eng,deu,2143,TALP-UPC.4830,KIT.4951,1,1
eng,deu,2143,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,2143,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,2143,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,2143,C-3MA.4958,online-B.0,1,1
eng,deu,2143,C-3MA.4958,KIT.4951,1,1
eng,deu,2143,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,2143,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2143,SYSTRAN.4846,online-B.0,1,1
eng,deu,2143,SYSTRAN.4846,KIT.4951,1,1
eng,deu,2143,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,2143,LIUM-NMT.4733,online-B.0,1,1
eng,deu,2143,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,2143,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,2143,online-B.0,KIT.4951,1,1
eng,deu,2143,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,online-B.0,uedin-nmt.4723,1,1
eng,deu,2143,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,2143,KIT.4951,uedin-nmt.4723,1,1
eng,deu,2143,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,2414,TALP-UPC.4830,online-F.0,1,1
eng,deu,2414,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,2414,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2414,TALP-UPC.4830,online-A.0,1,1
eng,deu,2414,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2414,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,2
eng,deu,2414,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,2414,online-F.0,C-3MA.4958,1,1
eng,deu,2414,online-F.0,SYSTRAN.4846,1,1
eng,deu,2414,online-F.0,online-A.0,1,1
eng,deu,2414,online-F.0,LIUM-NMT.4733,1,1
eng,deu,2414,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2414,online-F.0,uedin-nmt.4723,1,1
eng,deu,2414,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,2414,C-3MA.4958,online-A.0,1,1
eng,deu,2414,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,2414,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,2414,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,2414,SYSTRAN.4846,online-A.0,1,1
eng,deu,2414,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2414,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,2
eng,deu,2414,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,2414,online-A.0,LIUM-NMT.4733,1,1
eng,deu,2414,online-A.0,RWTH-nmt-ensemble.4920,1,2
eng,deu,2414,online-A.0,uedin-nmt.4723,1,1
eng,deu,2414,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,2
eng,deu,2414,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,2414,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,2141,TALP-UPC.4830,online-F.0,1,1
eng,deu,2141,TALP-UPC.4830,C-3MA.4958,2,1
eng,deu,2141,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2141,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2141,TALP-UPC.4830,online-B.0,1,1
eng,deu,2141,TALP-UPC.4830,KIT.4951,2,1
eng,deu,2141,TALP-UPC.4830,online-G.0,1,1
eng,deu,2141,TALP-UPC.4830,RWTH-nmt-ensemble.4920,2,1
eng,deu,2141,TALP-UPC.4830,uedin-nmt.4723,2,1
eng,deu,2141,online-F.0,C-3MA.4958,2,1
eng,deu,2141,online-F.0,SYSTRAN.4846,1,1
eng,deu,2141,online-F.0,LIUM-NMT.4733,1,1
eng,deu,2141,online-F.0,online-B.0,1,1
eng,deu,2141,online-F.0,KIT.4951,2,1
eng,deu,2141,online-F.0,online-G.0,1,1
eng,deu,2141,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,online-F.0,uedin-nmt.4723,1,1
eng,deu,2141,C-3MA.4958,SYSTRAN.4846,1,2
eng,deu,2141,C-3MA.4958,LIUM-NMT.4733,1,2
eng,deu,2141,C-3MA.4958,online-B.0,1,2
eng,deu,2141,C-3MA.4958,KIT.4951,1,1
eng,deu,2141,C-3MA.4958,online-G.0,1,2
eng,deu,2141,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,2141,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2141,SYSTRAN.4846,online-B.0,1,1
eng,deu,2141,SYSTRAN.4846,KIT.4951,2,1
eng,deu,2141,SYSTRAN.4846,online-G.0,1,2
eng,deu,2141,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,2141,LIUM-NMT.4733,online-B.0,1,1
eng,deu,2141,LIUM-NMT.4733,KIT.4951,2,1
eng,deu,2141,LIUM-NMT.4733,online-G.0,1,2
eng,deu,2141,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,2141,online-B.0,KIT.4951,2,1
eng,deu,2141,online-B.0,online-G.0,1,2
eng,deu,2141,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,online-B.0,uedin-nmt.4723,1,1
eng,deu,2141,KIT.4951,online-G.0,1,2
eng,deu,2141,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,2141,KIT.4951,uedin-nmt.4723,1,1
eng,deu,2141,online-G.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,2141,online-G.0,uedin-nmt.4723,2,1
eng,deu,2141,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,2140,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,2140,TALP-UPC.4830,online-A.0,1,1
eng,deu,2140,TALP-UPC.4830,KIT.4951,1,1
eng,deu,2140,TALP-UPC.4830,online-G.0,1,2
eng,deu,2140,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,2140,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,2140,C-3MA.4958,online-A.0,1,1
eng,deu,2140,C-3MA.4958,KIT.4951,1,1
eng,deu,2140,C-3MA.4958,online-G.0,1,2
eng,deu,2140,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,2140,C-3MA.4958,uedin-nmt.4723,1,2
eng,deu,2140,online-A.0,KIT.4951,1,1
eng,deu,2140,online-A.0,online-G.0,1,2
eng,deu,2140,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2140,online-A.0,uedin-nmt.4723,1,2
eng,deu,2140,KIT.4951,online-G.0,1,2
eng,deu,2140,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,2140,KIT.4951,uedin-nmt.4723,1,2
eng,deu,2140,online-G.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,2140,online-G.0,uedin-nmt.4723,2,1
eng,deu,2140,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,2419,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,2419,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,2419,TALP-UPC.4830,online-A.0,1,2
eng,deu,2419,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,2419,TALP-UPC.4830,online-B.0,1,1
eng,deu,2419,TALP-UPC.4830,KIT.4951,1,1
eng,deu,2419,TALP-UPC.4830,online-G.0,1,2
eng,deu,2419,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,2419,C-3MA.4958,online-A.0,1,1
eng,deu,2419,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,2419,C-3MA.4958,online-B.0,1,1
eng,deu,2419,C-3MA.4958,KIT.4951,1,1
eng,deu,2419,C-3MA.4958,online-G.0,1,2
eng,deu,2419,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,SYSTRAN.4846,online-A.0,1,1
eng,deu,2419,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,2419,SYSTRAN.4846,online-B.0,1,1
eng,deu,2419,SYSTRAN.4846,KIT.4951,1,1
eng,deu,2419,SYSTRAN.4846,online-G.0,1,2
eng,deu,2419,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,online-A.0,LIUM-NMT.4733,2,1
eng,deu,2419,online-A.0,online-B.0,1,1
eng,deu,2419,online-A.0,KIT.4951,1,1
eng,deu,2419,online-A.0,online-G.0,1,1
eng,deu,2419,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,LIUM-NMT.4733,online-B.0,1,1
eng,deu,2419,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,2419,LIUM-NMT.4733,online-G.0,1,2
eng,deu,2419,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,2
eng,deu,2419,online-B.0,KIT.4951,1,1
eng,deu,2419,online-B.0,online-G.0,1,2
eng,deu,2419,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,KIT.4951,online-G.0,1,2
eng,deu,2419,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,2419,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,TALP-UPC.4830,online-F.0,1,2
eng,deu,921,TALP-UPC.4830,C-3MA.4958,1,2
eng,deu,921,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,921,TALP-UPC.4830,online-A.0,1,1
eng,deu,921,TALP-UPC.4830,LIUM-NMT.4733,1,2
eng,deu,921,TALP-UPC.4830,online-B.0,1,1
eng,deu,921,TALP-UPC.4830,KIT.4951,1,1
eng,deu,921,TALP-UPC.4830,online-G.0,1,1
eng,deu,921,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,921,online-F.0,C-3MA.4958,1,1
eng,deu,921,online-F.0,SYSTRAN.4846,2,1
eng,deu,921,online-F.0,online-A.0,2,1
eng,deu,921,online-F.0,LIUM-NMT.4733,1,2
eng,deu,921,online-F.0,online-B.0,2,1
eng,deu,921,online-F.0,KIT.4951,2,1
eng,deu,921,online-F.0,online-G.0,2,1
eng,deu,921,online-F.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,921,online-F.0,uedin-nmt.4723,2,1
eng,deu,921,C-3MA.4958,SYSTRAN.4846,2,1
eng,deu,921,C-3MA.4958,online-A.0,2,1
eng,deu,921,C-3MA.4958,LIUM-NMT.4733,1,2
eng,deu,921,C-3MA.4958,online-B.0,2,1
eng,deu,921,C-3MA.4958,KIT.4951,2,1
eng,deu,921,C-3MA.4958,online-G.0,2,1
eng,deu,921,C-3MA.4958,RWTH-nmt-ensemble.4920,2,1
eng,deu,921,C-3MA.4958,uedin-nmt.4723,2,1
eng,deu,921,SYSTRAN.4846,online-A.0,1,1
eng,deu,921,SYSTRAN.4846,LIUM-NMT.4733,1,2
eng,deu,921,SYSTRAN.4846,online-B.0,1,1
eng,deu,921,SYSTRAN.4846,KIT.4951,1,1
eng,deu,921,SYSTRAN.4846,online-G.0,1,1
eng,deu,921,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,921,online-A.0,LIUM-NMT.4733,1,2
eng,deu,921,online-A.0,online-B.0,1,1
eng,deu,921,online-A.0,KIT.4951,1,1
eng,deu,921,online-A.0,online-G.0,1,1
eng,deu,921,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,online-A.0,uedin-nmt.4723,1,1
eng,deu,921,LIUM-NMT.4733,online-B.0,2,1
eng,deu,921,LIUM-NMT.4733,KIT.4951,2,1
eng,deu,921,LIUM-NMT.4733,online-G.0,2,1
eng,deu,921,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,2,1
eng,deu,921,LIUM-NMT.4733,uedin-nmt.4723,2,1
eng,deu,921,online-B.0,KIT.4951,1,1
eng,deu,921,online-B.0,online-G.0,1,1
eng,deu,921,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,online-B.0,uedin-nmt.4723,1,1
eng,deu,921,KIT.4951,online-G.0,1,1
eng,deu,921,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,KIT.4951,uedin-nmt.4723,1,1
eng,deu,921,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,921,online-G.0,uedin-nmt.4723,1,1
eng,deu,921,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,922,TALP-UPC.4830,online-F.0,1,2
eng,deu,922,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,922,TALP-UPC.4830,online-A.0,1,1
eng,deu,922,TALP-UPC.4830,KIT.4951,1,1
eng,deu,922,TALP-UPC.4830,online-G.0,1,2
eng,deu,922,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,922,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,922,online-F.0,SYSTRAN.4846,2,1
eng,deu,922,online-F.0,online-A.0,2,1
eng,deu,922,online-F.0,KIT.4951,2,1
eng,deu,922,online-F.0,online-G.0,1,1
eng,deu,922,online-F.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,922,online-F.0,uedin-nmt.4723,2,1
eng,deu,922,SYSTRAN.4846,online-A.0,1,1
eng,deu,922,SYSTRAN.4846,KIT.4951,1,1
eng,deu,922,SYSTRAN.4846,online-G.0,1,2
eng,deu,922,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,922,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,922,online-A.0,KIT.4951,1,1
eng,deu,922,online-A.0,online-G.0,1,2
eng,deu,922,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,922,online-A.0,uedin-nmt.4723,1,1
eng,deu,922,KIT.4951,online-G.0,1,2
eng,deu,922,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,922,KIT.4951,uedin-nmt.4723,1,1
eng,deu,922,online-G.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,922,online-G.0,uedin-nmt.4723,2,1
eng,deu,922,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,923,TALP-UPC.4830,online-F.0,1,2
eng,deu,923,TALP-UPC.4830,SYSTRAN.4846,2,1
eng,deu,923,TALP-UPC.4830,online-A.0,2,1
eng,deu,923,TALP-UPC.4830,LIUM-NMT.4733,2,1
eng,deu,923,TALP-UPC.4830,online-B.0,2,1
eng,deu,923,TALP-UPC.4830,KIT.4951,2,1
eng,deu,923,TALP-UPC.4830,online-G.0,1,2
eng,deu,923,TALP-UPC.4830,RWTH-nmt-ensemble.4920,2,1
eng,deu,923,TALP-UPC.4830,uedin-nmt.4723,2,1
eng,deu,923,online-F.0,SYSTRAN.4846,2,1
eng,deu,923,online-F.0,online-A.0,2,1
eng,deu,923,online-F.0,LIUM-NMT.4733,2,1
eng,deu,923,online-F.0,online-B.0,2,1
eng,deu,923,online-F.0,KIT.4951,2,1
eng,deu,923,online-F.0,online-G.0,1,1
eng,deu,923,online-F.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,923,online-F.0,uedin-nmt.4723,2,1
eng,deu,923,SYSTRAN.4846,online-A.0,1,1
eng,deu,923,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,923,SYSTRAN.4846,online-B.0,1,1
eng,deu,923,SYSTRAN.4846,KIT.4951,1,1
eng,deu,923,SYSTRAN.4846,online-G.0,1,2
eng,deu,923,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,923,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,923,online-A.0,LIUM-NMT.4733,1,1
eng,deu,923,online-A.0,online-B.0,1,1
eng,deu,923,online-A.0,KIT.4951,1,1
eng,deu,923,online-A.0,online-G.0,1,2
eng,deu,923,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,923,online-A.0,uedin-nmt.4723,1,1
eng,deu,923,LIUM-NMT.4733,online-B.0,1,1
eng,deu,923,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,923,LIUM-NMT.4733,online-G.0,1,2
eng,deu,923,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,923,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,923,online-B.0,KIT.4951,1,1
eng,deu,923,online-B.0,online-G.0,1,2
eng,deu,923,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,923,online-B.0,uedin-nmt.4723,1,1
